1700,"NAME 1700:d,fdcf",17000,"REMARKS 1700:d,fdcf"
1701,"NAME 1701:adfbd,",17010,"REMARKS 1701:adfbd,"
1702,"NAME 1702:d,f,,e",17020,"REMARKS 1702:d,f,,e"
1703,"NAME 1703:bc""ddf",17030,"REMARKS 1703:bc""ddf"
1704,"NAME 1704:e
egf
",17040,"REMARKS 1704:e
egf
"
1705,"NAME 1705:efdcb
",17050,"REMARKS 1705:efdcb
"
1706,"NAME 1706:cc,agf",17060,"REMARKS 1706:cc,agf"
1707,"NAME 1707:gaa
,b",17070,"REMARKS 1707:gaa
,b"
1708,"NAME 1708:feafa""",17080,"REMARKS 1708:feafa"""
1709,"NAME 1709:bag,,f",17090,"REMARKS 1709:bag,,f"
1710,"NAME 1710:ae""


",17100,"REMARKS 1710:ae""


"
1711,"NAME 1711:fa""""g
",17110,"REMARKS 1711:fa""""g
"
1712,NAME 1712:ebgdgd,17120,REMARKS 1712:ebgdgd
1713,"NAME 1713:fg
cab",17130,"REMARKS 1713:fg
cab"
1714,"NAME 1714:
,eebb",17140,"REMARKS 1714:
,eebb"
1715,"NAME 1715:acce,b",17150,"REMARKS 1715:acce,b"
1716,"NAME 1716:
,ccc,",17160,"REMARKS 1716:
,ccc,"
1717,"NAME 1717:dg
da,",17170,"REMARKS 1717:dg
da,"
1718,"NAME 1718:c""edec",17180,"REMARKS 1718:c""edec"
1719,"NAME 1719:""""d
a""",17190,"REMARKS 1719:""""d
a"""
1720,"NAME 1720:ca,
""d",17200,"REMARKS 1720:ca,
""d"
1721,"NAME 1721:eabfg
",17210,"REMARKS 1721:eabfg
"
1722,"NAME 1722:ace
,e",17220,"REMARKS 1722:ace
,e"
1723,"NAME 1723:dd""fcd",17230,"REMARKS 1723:dd""fcd"
1724,"NAME 1724:
g""afb",17240,"REMARKS 1724:
g""afb"
1725,"NAME 1725:
,""e,b",17250,"REMARKS 1725:
,""e,b"
1726,"NAME 1726:,f""d,a",17260,"REMARKS 1726:,f""d,a"
1727,"NAME 1727:

cgdc",17270,"REMARKS 1727:

cgdc"
1728,"NAME 1728:""a"",dg",17280,"REMARKS 1728:""a"",dg"
1729,"NAME 1729:,

gab",17290,"REMARKS 1729:,

gab"
1730,"NAME 1730:fefa
g",17300,"REMARKS 1730:fefa
g"
1731,"NAME 1731:,fcc
d",17310,"REMARKS 1731:,fcc
d"
1732,"NAME 1732:f,e""
f",17320,"REMARKS 1732:f,e""
f"
1733,NAME 1733:bacfbe,17330,REMARKS 1733:bacfbe
1734,"NAME 1734:c
gbfc",17340,"REMARKS 1734:c
gbfc"
1735,"NAME 1735:ddfg""e",17350,"REMARKS 1735:ddfg""e"
1736,"NAME 1736:f
,g
""",17360,"REMARKS 1736:f
,g
"""
1737,NAME 1737:agdfed,17370,REMARKS 1737:agdfed
1738,"NAME 1738:cb,cfa",17380,"REMARKS 1738:cb,cfa"
1739,"NAME 1739:,,ca"",",17390,"REMARKS 1739:,,ca"","
1740,"NAME 1740:,
a,""e",17400,"REMARKS 1740:,
a,""e"
1741,"NAME 1741:""""b,da",17410,"REMARKS 1741:""""b,da"
1742,NAME 1742:feceff,17420,REMARKS 1742:feceff
1743,"NAME 1743:bgdd,d",17430,"REMARKS 1743:bgdd,d"
1744,"NAME 1744:cb""f
""",17440,"REMARKS 1744:cb""f
"""
1745,"NAME 1745:ce""aga",17450,"REMARKS 1745:ce""aga"
1746,"NAME 1746:
a
,
g",17460,"REMARKS 1746:
a
,
g"
1747,"NAME 1747:bc"",
a",17470,"REMARKS 1747:bc"",
a"
1748,"NAME 1748:
ed
,b",17480,"REMARKS 1748:
ed
,b"
1749,"NAME 1749:gg""g

",17490,"REMARKS 1749:gg""g

"
1750,"NAME 1750:fcac
""",17500,"REMARKS 1750:fcac
"""
1751,"NAME 1751:bf""cgf",17510,"REMARKS 1751:bf""cgf"
1752,"NAME 1752:
c,gbg",17520,"REMARKS 1752:
c,gbg"
1753,"NAME 1753:fce""
d",17530,"REMARKS 1753:fce""
d"
1754,"NAME 1754:fff
da",17540,"REMARKS 1754:fff
da"
1755,NAME 1755:bbcade,17550,REMARKS 1755:bbcade
1756,"NAME 1756:f,e,""c",17560,"REMARKS 1756:f,e,""c"
1757,"NAME 1757:bf

,g",17570,"REMARKS 1757:bf

,g"
1758,"NAME 1758:b,fbae",17580,"REMARKS 1758:b,fbae"
1759,"NAME 1759:cgf

c",17590,"REMARKS 1759:cgf

c"
1760,"NAME 1760:ddb""af",17600,"REMARKS 1760:ddb""af"
1761,"NAME 1761:c
""fab",17610,"REMARKS 1761:c
""fab"
1762,NAME 1762:cgecgc,17620,REMARKS 1762:cgecgc
1763,"NAME 1763:f
f""fe",17630,"REMARKS 1763:f
f""fe"
1764,"NAME 1764:e,a""
g",17640,"REMARKS 1764:e,a""
g"
1765,"NAME 1765:""""bcfe",17650,"REMARKS 1765:""""bcfe"
1766,NAME 1766:adecec,17660,REMARKS 1766:adecec
1767,"NAME 1767:
g""d,e",17670,"REMARKS 1767:
g""d,e"
1768,"NAME 1768:,a,dc,",17680,"REMARKS 1768:,a,dc,"
1769,"NAME 1769:ge""
db",17690,"REMARKS 1769:ge""
db"
1770,"NAME 1770:fe,bgc",17700,"REMARKS 1770:fe,bgc"
1771,"NAME 1771:,,aabd",17710,"REMARKS 1771:,,aabd"
1772,"NAME 1772:
dcdb,",17720,"REMARKS 1772:
dcdb,"
1773,"NAME 1773:fb,f""g",17730,"REMARKS 1773:fb,f""g"
1774,"NAME 1774:
fgcfb",17740,"REMARKS 1774:
fgcfb"
1775,"NAME 1775:gd,cga",17750,"REMARKS 1775:gd,cga"
1776,"NAME 1776:cf,gda",17760,"REMARKS 1776:cf,gda"
1777,"NAME 1777:d,,gf,",17770,"REMARKS 1777:d,,gf,"
1778,"NAME 1778:
dd""bc",17780,"REMARKS 1778:
dd""bc"
1779,"NAME 1779:b,fcea",17790,"REMARKS 1779:b,fcea"
1780,"NAME 1780:f
d,e
",17800,"REMARKS 1780:f
d,e
"
1781,NAME 1781:eegcaf,17810,REMARKS 1781:eegcaf
1782,"NAME 1782:,""
,c,",17820,"REMARKS 1782:,""
,c,"
1783,"NAME 1783:
aa
ec",17830,"REMARKS 1783:
aa
ec"
1784,"NAME 1784:""
cgbg",17840,"REMARKS 1784:""
cgbg"
1785,"NAME 1785:eab,af",17850,"REMARKS 1785:eab,af"
1786,NAME 1786:gefcba,17860,REMARKS 1786:gefcba
1787,"NAME 1787:cfc
""d",17870,"REMARKS 1787:cfc
""d"
1788,"NAME 1788:fc
gfd",17880,"REMARKS 1788:fc
gfd"
1789,"NAME 1789:,""dbbg",17890,"REMARKS 1789:,""dbbg"
1790,"NAME 1790:f
da
a",17900,"REMARKS 1790:f
da
a"
1791,"NAME 1791:ea
bd""",17910,"REMARKS 1791:ea
bd"""
1792,"NAME 1792:ef,ae,",17920,"REMARKS 1792:ef,ae,"
1793,"NAME 1793:aa,,b""",17930,"REMARKS 1793:aa,,b"""
1794,"NAME 1794:""""e
,b",17940,"REMARKS 1794:""""e
,b"
1795,"NAME 1795:cfc,ge",17950,"REMARKS 1795:cfc,ge"
1796,"NAME 1796:gb
cd""",17960,"REMARKS 1796:gb
cd"""
1797,"NAME 1797:fd,,ca",17970,"REMARKS 1797:fd,,ca"
1798,"NAME 1798:e,edaa",17980,"REMARKS 1798:e,edaa"
1799,"NAME 1799:gggeb,",17990,"REMARKS 1799:gggeb,"
1800,"NAME 1800:fgag,
",18000,"REMARKS 1800:fgag,
"
1801,"NAME 1801:fe""edc",18010,"REMARKS 1801:fe""edc"
1802,"NAME 1802:b""gad""",18020,"REMARKS 1802:b""gad"""
1803,"NAME 1803:,,fec,",18030,"REMARKS 1803:,,fec,"
1804,"NAME 1804:
""ebca",18040,"REMARKS 1804:
""ebca"
1805,"NAME 1805:""ba""gg",18050,"REMARKS 1805:""ba""gg"
1806,"NAME 1806:
""ebe
",18060,"REMARKS 1806:
""ebe
"
1807,"NAME 1807:b,gbcc",18070,"REMARKS 1807:b,gbcc"
1808,"NAME 1808:egc
fc",18080,"REMARKS 1808:egc
fc"
1809,"NAME 1809:daeb""a",18090,"REMARKS 1809:daeb""a"
1810,"NAME 1810:ddc""gb",18100,"REMARKS 1810:ddc""gb"
1811,"NAME 1811:ccb,cf",18110,"REMARKS 1811:ccb,cf"
1812,"NAME 1812:e""f""cc",18120,"REMARKS 1812:e""f""cc"
1813,"NAME 1813:dggb
f",18130,"REMARKS 1813:dggb
f"
1814,"NAME 1814:
ag""ef",18140,"REMARKS 1814:
ag""ef"
1815,"NAME 1815:cgad""a",18150,"REMARKS 1815:cgad""a"
1816,"NAME 1816:edde"",",18160,"REMARKS 1816:edde"","
1817,"NAME 1817:bfd
dg",18170,"REMARKS 1817:bfd
dg"
1818,"NAME 1818:gf""c
b",18180,"REMARKS 1818:gf""c
b"
1819,NAME 1819:ebggag,18190,REMARKS 1819:ebggag
1820,"NAME 1820:fe
f
g",18200,"REMARKS 1820:fe
f
g"
1821,"NAME 1821:eaaed,",18210,"REMARKS 1821:eaaed,"
1822,"NAME 1822:,,""gac",18220,"REMARKS 1822:,,""gac"
1823,"NAME 1823:cagab,",18230,"REMARKS 1823:cagab,"
1824,"NAME 1824:
a,"",g",18240,"REMARKS 1824:
a,"",g"
1825,"NAME 1825:e
cg,d",18250,"REMARKS 1825:e
cg,d"
1826,"NAME 1826:bf

cc",18260,"REMARKS 1826:bf

cc"
1827,"NAME 1827:gbb""c""",18270,"REMARKS 1827:gbb""c"""
1828,"NAME 1828:d
adea",18280,"REMARKS 1828:d
adea"
1829,"NAME 1829:,fd""""g",18290,"REMARKS 1829:,fd""""g"
1830,"NAME 1830:
gbdaf",18300,"REMARKS 1830:
gbdaf"
1831,"NAME 1831:
c,eee",18310,"REMARKS 1831:
c,eee"
1832,"NAME 1832:ef
dd,",18320,"REMARKS 1832:ef
dd,"
1833,"NAME 1833:
""
aeb",18330,"REMARKS 1833:
""
aeb"
1834,"NAME 1834:gadc
e",18340,"REMARKS 1834:gadc
e"
1835,"NAME 1835:ad
b,g",18350,"REMARKS 1835:ad
b,g"
1836,NAME 1836:bdbfba,18360,REMARKS 1836:bdbfba
1837,"NAME 1837:"",df,""",18370,"REMARKS 1837:"",df,"""
1838,"NAME 1838:cfbda,",18380,"REMARKS 1838:cfbda,"
1839,"NAME 1839:,gba
,",18390,"REMARKS 1839:,gba
,"
1840,NAME 1840:ceffeb,18400,REMARKS 1840:ceffeb
1841,"NAME 1841:
dfaca",18410,"REMARKS 1841:
dfaca"
1842,"NAME 1842:""c

cf",18420,"REMARKS 1842:""c

cf"
1843,"NAME 1843:""abe,b",18430,"REMARKS 1843:""abe,b"
1844,"NAME 1844:cgd""bd",18440,"REMARKS 1844:cgd""bd"
1845,NAME 1845:fbgbdg,18450,REMARKS 1845:fbgbdg
1846,"NAME 1846:eceb""f",18460,"REMARKS 1846:eceb""f"
1847,"NAME 1847:dbdbf""",18470,"REMARKS 1847:dbdbf"""
1848,NAME 1848:bbefbg,18480,REMARKS 1848:bbefbg
1849,"NAME 1849:

fdc
",18490,"REMARKS 1849:

fdc
"
1850,"NAME 1850:"",bcfb",18500,"REMARKS 1850:"",bcfb"
1851,"NAME 1851:eg""ac,",18510,"REMARKS 1851:eg""ac,"
1852,"NAME 1852:agbfb
",18520,"REMARKS 1852:agbfb
"
1853,"NAME 1853:""bbfga",18530,"REMARKS 1853:""bbfga"
1854,"NAME 1854:"",,,eg",18540,"REMARKS 1854:"",,,eg"
1855,"NAME 1855:bba
d,",18550,"REMARKS 1855:bba
d,"
1856,"NAME 1856:eagb
,",18560,"REMARKS 1856:eagb
,"
1857,"NAME 1857:,b,eef",18570,"REMARKS 1857:,b,eef"
1858,"NAME 1858:ebg""fb",18580,"REMARKS 1858:ebg""fb"
1859,NAME 1859:gccbdf,18590,REMARKS 1859:gccbdf
1860,"NAME 1860:cecc,b",18600,"REMARKS 1860:cecc,b"
1861,"NAME 1861:,dccba",18610,"REMARKS 1861:,dccba"
1862,NAME 1862:agecff,18620,REMARKS 1862:agecff
1863,NAME 1863:adedec,18630,REMARKS 1863:adedec
1864,"NAME 1864:,dg""aa",18640,"REMARKS 1864:,dg""aa"
1865,"NAME 1865:gcga,c",18650,"REMARKS 1865:gcga,c"
1866,"NAME 1866:g
b""fa",18660,"REMARKS 1866:g
b""fa"
1867,"NAME 1867:cc,f
""",18670,"REMARKS 1867:cc,f
"""
1868,"NAME 1868:ge
gaa",18680,"REMARKS 1868:ge
gaa"
1869,"NAME 1869:a""a,cg",18690,"REMARKS 1869:a""a,cg"
1870,"NAME 1870:eadcf,",18700,"REMARKS 1870:eadcf,"
1871,"NAME 1871:e,
cf
",18710,"REMARKS 1871:e,
cf
"
1872,"NAME 1872:dc""ebc",18720,"REMARKS 1872:dc""ebc"
1873,"NAME 1873:cef""cf",18730,"REMARKS 1873:cef""cf"
1874,NAME 1874:cacgab,18740,REMARKS 1874:cacgab
1875,"NAME 1875:b
ffdf",18750,"REMARKS 1875:b
ffdf"
1876,"NAME 1876:
agab
",18760,"REMARKS 1876:
agab
"
1877,"NAME 1877:ae,ad
",18770,"REMARKS 1877:ae,ad
"
1878,"NAME 1878:bgg

""",18780,"REMARKS 1878:bgg

"""
1879,"NAME 1879:ag""
,f",18790,"REMARKS 1879:ag""
,f"
1880,"NAME 1880:g
,fa
",18800,"REMARKS 1880:g
,fa
"
1881,"NAME 1881:c"",dgb",18810,"REMARKS 1881:c"",dgb"
1882,"NAME 1882:fbc""

",18820,"REMARKS 1882:fbc""

"
1883,NAME 1883:gcgeed,18830,REMARKS 1883:gcgeed
1884,"NAME 1884:ee,geg",18840,"REMARKS 1884:ee,geg"
1885,NAME 1885:gabaed,18850,REMARKS 1885:gabaed
1886,"NAME 1886:
fdb""e",18860,"REMARKS 1886:
fdb""e"
1887,"NAME 1887:""""afbf",18870,"REMARKS 1887:""""afbf"
1888,"NAME 1888:fb,abg",18880,"REMARKS 1888:fb,abg"
1889,"NAME 1889:""ccgag",18890,"REMARKS 1889:""ccgag"
1890,"NAME 1890:""fdcgg",18900,"REMARKS 1890:""fdcgg"
1891,"NAME 1891:,e
,bc",18910,"REMARKS 1891:,e
,bc"
1892,NAME 1892:deecgg,18920,REMARKS 1892:deecgg
1893,"NAME 1893:d,cdbd",18930,"REMARKS 1893:d,cdbd"
1894,"NAME 1894:
g""ecc",18940,"REMARKS 1894:
g""ecc"
1895,"NAME 1895:abe
dc",18950,"REMARKS 1895:abe
dc"
1896,NAME 1896:afbdfg,18960,REMARKS 1896:afbdfg
1897,"NAME 1897:""ga
gg",18970,"REMARKS 1897:""ga
gg"
1898,NAME 1898:cgfgcb,18980,REMARKS 1898:cgfgcb
1899,NAME 1899:deeafa,18990,REMARKS 1899:deeafa
1900,"NAME 1900:
fcf""a",19000,"REMARKS 1900:
fcf""a"
1901,"NAME 1901:""gbbbb",19010,"REMARKS 1901:""gbbbb"
1902,"NAME 1902:e,dfff",19020,"REMARKS 1902:e,dfff"
1903,"NAME 1903:ca,ccg",19030,"REMARKS 1903:ca,ccg"
1904,"NAME 1904:ge""cd""",19040,"REMARKS 1904:ge""cd"""
1905,"NAME 1905:""a,bga",19050,"REMARKS 1905:""a,bga"
1906,"NAME 1906:ed
a,a",19060,"REMARKS 1906:ed
a,a"
1907,NAME 1907:faedbd,19070,REMARKS 1907:faedbd
1908,"NAME 1908:
"",,""f",19080,"REMARKS 1908:
"",,""f"
1909,"NAME 1909:becg""d",19090,"REMARKS 1909:becg""d"
1910,NAME 1910:cfccdb,19100,REMARKS 1910:cfccdb
1911,NAME 1911:cddcab,19110,REMARKS 1911:cddcab
1912,"NAME 1912:
bb""
b",19120,"REMARKS 1912:
bb""
b"
1913,NAME 1913:bdceff,19130,REMARKS 1913:bdceff
1914,"NAME 1914:,""bdab",19140,"REMARKS 1914:,""bdab"
1915,"NAME 1915:""""ee""d",19150,"REMARKS 1915:""""ee""d"
1916,"NAME 1916:""cgcb""",19160,"REMARKS 1916:""cgcb"""
1917,"NAME 1917:ae

cg",19170,"REMARKS 1917:ae

cg"
1918,"NAME 1918:ec
aef",19180,"REMARKS 1918:ec
aef"
1919,"NAME 1919:a
,gde",19190,"REMARKS 1919:a
,gde"
1920,"NAME 1920:,""dbec",19200,"REMARKS 1920:,""dbec"
1921,"NAME 1921:gcd
ae",19210,"REMARKS 1921:gcd
ae"
1922,"NAME 1922:f,beea",19220,"REMARKS 1922:f,beea"
1923,"NAME 1923:
bgf,
",19230,"REMARKS 1923:
bgf,
"
1924,"NAME 1924:e
d,db",19240,"REMARKS 1924:e
d,db"
1925,"NAME 1925:db,ccc",19250,"REMARKS 1925:db,ccc"
1926,"NAME 1926:f"",fa,",19260,"REMARKS 1926:f"",fa,"
1927,NAME 1927:dgccff,19270,REMARKS 1927:dgccff
1928,"NAME 1928:dfc,""b",19280,"REMARKS 1928:dfc,""b"
1929,"NAME 1929:
e""f

",19290,"REMARKS 1929:
e""f

"
1930,"NAME 1930:""
,cd""",19300,"REMARKS 1930:""
,cd"""
1931,"NAME 1931:edg,,f",19310,"REMARKS 1931:edg,,f"
1932,"NAME 1932:aca
cc",19320,"REMARKS 1932:aca
cc"
1933,"NAME 1933:fbb""f
",19330,"REMARKS 1933:fbb""f
"
1934,"NAME 1934:""ec""e""",19340,"REMARKS 1934:""ec""e"""
1935,"NAME 1935:e,bcgd",19350,"REMARKS 1935:e,bcgd"
1936,"NAME 1936:aadd""c",19360,"REMARKS 1936:aadd""c"
1937,"NAME 1937:""eg
""g",19370,"REMARKS 1937:""eg
""g"
1938,"NAME 1938:aabg,g",19380,"REMARKS 1938:aabg,g"
1939,"NAME 1939:g,bbe""",19390,"REMARKS 1939:g,bbe"""
1940,"NAME 1940:fg""
f,",19400,"REMARKS 1940:fg""
f,"
1941,"NAME 1941:e""g

b",19410,"REMARKS 1941:e""g

b"
1942,"NAME 1942:,bd,ab",19420,"REMARKS 1942:,bd,ab"
1943,"NAME 1943:bafg
d",19430,"REMARKS 1943:bafg
d"
1944,"NAME 1944:g
affg",19440,"REMARKS 1944:g
affg"
1945,"NAME 1945:b""ge""b",19450,"REMARKS 1945:b""ge""b"
1946,"NAME 1946:db,gc,",19460,"REMARKS 1946:db,gc,"
1947,"NAME 1947:,dda

",19470,"REMARKS 1947:,dda

"
1948,"NAME 1948:dg,aad",19480,"REMARKS 1948:dg,aad"
1949,"NAME 1949:c""""fb
",19490,"REMARKS 1949:c""""fb
"
1950,"NAME 1950:,,c,g""",19500,"REMARKS 1950:,,c,g"""
1951,"NAME 1951:fedbf,",19510,"REMARKS 1951:fedbf,"
1952,"NAME 1952:be
fge",19520,"REMARKS 1952:be
fge"
1953,"NAME 1953:agacb,",19530,"REMARKS 1953:agacb,"
1954,"NAME 1954:
b""db,",19540,"REMARKS 1954:
b""db,"
1955,"NAME 1955:c""acgd",19550,"REMARKS 1955:c""acgd"
1956,"NAME 1956:
a
efc",19560,"REMARKS 1956:
a
efc"
1957,"NAME 1957:ebba""f",19570,"REMARKS 1957:ebba""f"
1958,"NAME 1958:f
ceee",19580,"REMARKS 1958:f
ceee"
1959,"NAME 1959:g

dcf",19590,"REMARKS 1959:g

dcf"
1960,"NAME 1960:,bce""g",19600,"REMARKS 1960:,bce""g"
1961,"NAME 1961:,,""e""g",19610,"REMARKS 1961:,,""e""g"
1962,"NAME 1962:
gb""""a",19620,"REMARKS 1962:
gb""""a"
1963,"NAME 1963:
gcd
e",19630,"REMARKS 1963:
gcd
e"
1964,"NAME 1964:

eff,",19640,"REMARKS 1964:

eff,"
1965,"NAME 1965:gd
ced",19650,"REMARKS 1965:gd
ced"
1966,"NAME 1966:a,ceb""",19660,"REMARKS 1966:a,ceb"""
1967,"NAME 1967:
a""f
""",19670,"REMARKS 1967:
a""f
"""
1968,"NAME 1968:d"",ggg",19680,"REMARKS 1968:d"",ggg"
1969,"NAME 1969:cgd

a",19690,"REMARKS 1969:cgd

a"
1970,"NAME 1970:cdd,""f",19700,"REMARKS 1970:cdd,""f"
1971,"NAME 1971:,eb

""",19710,"REMARKS 1971:,eb

"""
1972,"NAME 1972:
cfdgg",19720,"REMARKS 1972:
cfdgg"
1973,"NAME 1973:gbagb
",19730,"REMARKS 1973:gbagb
"
1974,"NAME 1974:,,
b,""",19740,"REMARKS 1974:,,
b,"""
1975,"NAME 1975:,ccbc
",19750,"REMARKS 1975:,ccbc
"
1976,"NAME 1976:e""ccgc",19760,"REMARKS 1976:e""ccgc"
1977,"NAME 1977:ggab""d",19770,"REMARKS 1977:ggab""d"
1978,"NAME 1978:b"",gaf",19780,"REMARKS 1978:b"",gaf"
1979,"NAME 1979:agcg,,",19790,"REMARKS 1979:agcg,,"
1980,"NAME 1980:""""fd
e",19800,"REMARKS 1980:""""fd
e"
1981,"NAME 1981:fga
,""",19810,"REMARKS 1981:fga
,"""
1982,"NAME 1982:edf
,f",19820,"REMARKS 1982:edf
,f"
1983,"NAME 1983:
""ad,b",19830,"REMARKS 1983:
""ad,b"
1984,"NAME 1984:""cc
bf",19840,"REMARKS 1984:""cc
bf"
1985,"NAME 1985:f""""de
",19850,"REMARKS 1985:f""""de
"
1986,"NAME 1986:
d""ffc",19860,"REMARKS 1986:
d""ffc"
1987,"NAME 1987:cd,bc
",19870,"REMARKS 1987:cd,bc
"
1988,"NAME 1988:,cg
""a",19880,"REMARKS 1988:,cg
""a"
1989,"NAME 1989:""e""def",19890,"REMARKS 1989:""e""def"
1990,"NAME 1990:c""feba",19900,"REMARKS 1990:c""feba"
1991,"NAME 1991:,a,
ag",19910,"REMARKS 1991:,a,
ag"
1992,"NAME 1992:gbd
ag",19920,"REMARKS 1992:gbd
ag"
1993,"NAME 1993:bg,e
""",19930,"REMARKS 1993:bg,e
"""
1994,"NAME 1994:,"",
ea",19940,"REMARKS 1994:,"",
ea"
1995,"NAME 1995:,d""ddg",19950,"REMARKS 1995:,d""ddg"
1996,"NAME 1996:
""b,bc",19960,"REMARKS 1996:
""b,bc"
1997,"NAME 1997:""bc,a
",19970,"REMARKS 1997:""bc,a
"
1998,"NAME 1998:
bdcc""",19980,"REMARKS 1998:
bdcc"""
1999,"NAME 1999:f
a
fd",19990,"REMARKS 1999:f
a
fd"
2000,"NAME 2000:acf""""g",20000,"REMARKS 2000:acf""""g"
2001,"NAME 2001:""d""gac",20010,"REMARKS 2001:""d""gac"
2002,"NAME 2002:ece
gf",20020,"REMARKS 2002:ece
gf"
2003,"NAME 2003:f,""cad",20030,"REMARKS 2003:f,""cad"
2004,"NAME 2004:g
ba
f",20040,"REMARKS 2004:g
ba
f"
2005,"NAME 2005:gad"""",",20050,"REMARKS 2005:gad"""","
2006,"NAME 2006:g,dgbg",20060,"REMARKS 2006:g,dgbg"
2007,"NAME 2007:,abb"",",20070,"REMARKS 2007:,abb"","
2008,"NAME 2008:d
aebf",20080,"REMARKS 2008:d
aebf"
2009,"NAME 2009:f
ccca",20090,"REMARKS 2009:f
ccca"
2010,"NAME 2010:f
fca,",20100,"REMARKS 2010:f
fca,"
2011,"NAME 2011:,fdfb
",20110,"REMARKS 2011:,fdfb
"
2012,"NAME 2012:c,
bd,",20120,"REMARKS 2012:c,
bd,"
2013,"NAME 2013:ce,cga",20130,"REMARKS 2013:ce,cga"
2014,"NAME 2014:eb""
cb",20140,"REMARKS 2014:eb""
cb"
2015,"NAME 2015:
egcad",20150,"REMARKS 2015:
egcad"
2016,NAME 2016:agabcc,20160,REMARKS 2016:agabcc
2017,"NAME 2017:f
gccc",20170,"REMARKS 2017:f
gccc"
2018,"NAME 2018:
dec,""",20180,"REMARKS 2018:
dec,"""
2019,"NAME 2019:bcbf"",",20190,"REMARKS 2019:bcbf"","
2020,"NAME 2020:bbdc
g",20200,"REMARKS 2020:bbdc
g"
2021,"NAME 2021:b,""da
",20210,"REMARKS 2021:b,""da
"
2022,"NAME 2022:""bcgg,",20220,"REMARKS 2022:""bcgg,"
2023,"NAME 2023:db,g,,",20230,"REMARKS 2023:db,g,,"
2024,"NAME 2024:gee""a
",20240,"REMARKS 2024:gee""a
"
2025,"NAME 2025:cf""a,a",20250,"REMARKS 2025:cf""a,a"
2026,"NAME 2026:,ca,bc",20260,"REMARKS 2026:,ca,bc"
2027,"NAME 2027:decgd""",20270,"REMARKS 2027:decgd"""
2028,NAME 2028:fegbbg,20280,REMARKS 2028:fegbbg
2029,NAME 2029:afbegd,20290,REMARKS 2029:afbegd
2030,"NAME 2030:cd""aaf",20300,"REMARKS 2030:cd""aaf"
2031,"NAME 2031:,""bb
e",20310,"REMARKS 2031:,""bb
e"
2032,"NAME 2032:,eagcf",20320,"REMARKS 2032:,eagcf"
2033,NAME 2033:gaagcg,20330,REMARKS 2033:gaagcg
2034,NAME 2034:badbae,20340,REMARKS 2034:badbae
2035,"NAME 2035:""fgg
""",20350,"REMARKS 2035:""fgg
"""
2036,"NAME 2036:ddd

f",20360,"REMARKS 2036:ddd

f"
2037,"NAME 2037:gd
bc
",20370,"REMARKS 2037:gd
bc
"
2038,"NAME 2038:gdcg
f",20380,"REMARKS 2038:gdcg
f"
2039,"NAME 2039:cfac""a",20390,"REMARKS 2039:cfac""a"
2040,"NAME 2040:c

gdc",20400,"REMARKS 2040:c

gdc"
2041,"NAME 2041:
cgbc""",20410,"REMARKS 2041:
cgbc"""
2042,"NAME 2042:c,ce,,",20420,"REMARKS 2042:c,ce,,"
2043,"NAME 2043:"",""ffg",20430,"REMARKS 2043:"",""ffg"
2044,"NAME 2044:cc
aeb",20440,"REMARKS 2044:cc
aeb"
2045,"NAME 2045:""aece,",20450,"REMARKS 2045:""aece,"
2046,"NAME 2046:""aaeda",20460,"REMARKS 2046:""aaeda"
2047,"NAME 2047:beadd""",20470,"REMARKS 2047:beadd"""
2048,"NAME 2048:d
gbe""",20480,"REMARKS 2048:d
gbe"""
2049,"NAME 2049:c
baea",20490,"REMARKS 2049:c
baea"
2050,"NAME 2050:f

fdc",20500,"REMARKS 2050:f

fdc"
2051,"NAME 2051:e,ecg""",20510,"REMARKS 2051:e,ecg"""
2052,"NAME 2052:""ef
db",20520,"REMARKS 2052:""ef
db"
2053,"NAME 2053:f"",""
g",20530,"REMARKS 2053:f"",""
g"
2054,NAME 2054:eggfag,20540,REMARKS 2054:eggfag
2055,"NAME 2055:""
ga,g",20550,"REMARKS 2055:""
ga,g"
2056,"NAME 2056:cga"",d",20560,"REMARKS 2056:cga"",d"
2057,"NAME 2057:dab
c,",20570,"REMARKS 2057:dab
c,"
2058,NAME 2058:cedaef,20580,REMARKS 2058:cedaef
2059,"NAME 2059:ag,bag",20590,"REMARKS 2059:ag,bag"
2060,"NAME 2060:f""""
e""",20600,"REMARKS 2060:f""""
e"""
2061,"NAME 2061:c""e,e
",20610,"REMARKS 2061:c""e,e
"
2062,"NAME 2062:a
,fe
",20620,"REMARKS 2062:a
,fe
"
2063,"NAME 2063:f
egcg",20630,"REMARKS 2063:f
egcg"
2064,"NAME 2064:c
da,d",20640,"REMARKS 2064:c
da,d"
2065,NAME 2065:gbgedb,20650,REMARKS 2065:gbgedb
2066,NAME 2066:egfcfe,20660,REMARKS 2066:egfcfe
2067,"NAME 2067:fd,g,
",20670,"REMARKS 2067:fd,g,
"
2068,NAME 2068:gebcfc,20680,REMARKS 2068:gebcfc
2069,"NAME 2069:c""fceg",20690,"REMARKS 2069:c""fceg"
2070,"NAME 2070:fb""bcd",20700,"REMARKS 2070:fb""bcd"
2071,"NAME 2071:bgd""b""",20710,"REMARKS 2071:bgd""b"""
2072,"NAME 2072:cdb,b,",20720,"REMARKS 2072:cdb,b,"
2073,"NAME 2073:gg""fee",20730,"REMARKS 2073:gg""fee"
